scene_id,im_id,obj_id,IoU
50,1284,10,0.959645734833855
50,1324,10,0.9578170313735829
50,1480,10,0.8863280025086234
50,1542,10,0.9514311197599935
50,1564,10,0.939820742637644
50,1592,10,0.9620293810708839
50,1593,10,0.9577374770312376
50,1613,10,0.962214620952987
50,1629,10,0.9450974327250232
50,1656,10,0.9523991734904722
50,1658,10,0.9598595848595849
50,1669,10,0.9672502263809236
50,1678,10,0.9332465466117017
50,1695,10,0.9522077180968685
50,1708,10,0.9579380580357143
50,1711,10,0.9556834731950898
50,1713,10,0.953228476821192
50,1714,10,0.9374701344801692
50,1718,10,0.9565812902342145
50,1719,10,0.9525659374361072
50,1733,10,0.923540588350914
50,1743,10,0.9442999132813021
50,1745,10,0.9321797931583135
50,1756,10,0.9354563361785949
50,1778,10,0.9541780776167257
50,1782,10,0.9604869287567351
50,1874,10,0.9381987577639752
50,620,15,0.9053083837413082
50,623,15,0.9193154034229829
50,629,15,0.9274266365688487
50,633,15,0.9130749526673348
50,640,15,0.9295964125560539
50,642,15,0.9141475883529673
50,644,15,0.9110214013161533
50,651,15,0.9039327694166758
50,653,15,0.9036283040551634
50,660,15,0.8828276307295029
50,662,15,0.8954965670108667
50,671,15,0.9205341149649894
50,681,15,0.9042286567482536
50,682,15,0.9043886311523489
50,701,15,0.9080101447743845
50,712,15,0.9067747539085119
50,721,15,0.9174790535911893
50,722,15,0.9058940328142961
50,735,15,0.9086698584512906
50,737,15,0.90818021384823
50,751,15,0.9078927045255625
50,757,15,0.908248899805547
50,769,15,0.9081963887198214
50,923,15,0.9201959474504565
50,1026,15,0.9032045313469894
50,1044,15,0.9158502984846165
50,1052,15,0.9116800484775034
50,1058,15,0.9175296413027165
50,1066,15,0.9046932742054693
50,1077,15,0.8897498099134654
50,1094,15,0.9108989946648278
50,1098,15,0.9057085340427061
50,1105,15,0.9144802867383512
50,1113,15,0.9100687395376998
50,1125,15,0.9071325825351717
50,1130,15,0.9078187008285177
50,1145,15,0.9096627823038053
50,1150,15,0.9062467980463814
50,1169,15,0.9070634513425688
50,1189,15,0.906655260906758
50,1192,15,0.9064671847718169
50,1209,15,0.903125
50,1216,15,0.9169910965164697
50,1242,15,0.9103470965619346
50,1246,15,0.9071533802586348
50,1263,15,0.9115762909279151
50,1266,15,0.9206385256805425
50,1280,15,0.9210161066460089
50,1284,15,0.9189876678365586
50,1324,15,0.9095386533665836
50,1480,15,0.9041370021166057
50,1542,15,0.9136776021130805
50,1564,15,0.911174893311681
50,1592,15,0.9133490336809839
50,1593,15,0.913960432997387
50,1613,15,0.9162251655629139
50,1629,15,0.9151369568335006
50,1656,15,0.9134073321895024
50,1658,15,0.913623005877414
50,1669,15,0.9076149718089803
50,1678,15,0.9033392493262341
50,1695,15,0.9067289117836446
50,1708,15,0.9094899206821958
50,1711,15,0.9134990177429917
50,1713,15,0.9140997290310524
50,1714,15,0.9157511437552519
50,1718,15,0.9142486726756389
50,1719,15,0.908214197683017
50,1733,15,0.8962390367177048
50,1743,15,0.9127763754143731
50,1745,15,0.9034249908748023
50,1756,15,0.9105078230577495
50,1778,15,0.9134671010565417
50,1782,15,0.9159321419946873
50,1874,15,0.9138692943210825

51,1,1,0.0009229220270723795
51,35,1,0.0002836638016622699
51,56,1,0.9196618659987477
51,83,1,0.9078058156116312
51,100,1,0.00019927690949981495
51,116,1,8.626142963942722e-05
51,138,1,0.012707803841506604
51,169,1,0.0007969488245004839
51,240,1,2.997691777331455e-05
51,407,1,0.009207206409632154
51,515,1,0.0008304268393954493
51,520,1,0.00046582817594995675
51,532,1,0.00039889638666356416
51,546,1,9.981036031540073e-05
51,553,1,0.0002655777976961126
51,571,1,0.0004957530488812506
51,582,1,0.0016798418972332016
51,601,1,0.0005882737433819204
51,611,1,3.250024375182814e-05
51,618,1,0.0003229765519023319
51,636,1,0.0
51,637,1,0.0
51,649,1,0.0
51,654,1,9.46880030300161e-05
51,669,1,0.0
51,672,1,0.0
51,675,1,0.0
51,681,1,0.0
51,685,1,0.0
51,694,1,0.0
51,698,1,0.0
51,780,1,0.00011833969409189077
51,946,1,0.9166533439914735
51,1038,1,0.00245560524207098
51,1045,1,0.0006768189509306261
51,1057,1,0.001951397200395483
51,1063,1,0.0022923233217848863
51,1076,1,0.0015709502961627608
51,1080,1,0.028188049039482577
51,1091,1,0.9012847859516842
51,1092,1,0.9011515840458657
51,1110,1,0.03424036281179138
51,1111,1,0.8800307367207761
51,1149,1,0.032770896323027404
51,1150,1,0.0008851861494402499
51,1160,1,0.0
51,1182,1,0.0013538021405399882
51,1220,1,0.00656624179219776
51,1528,1,0.8628631849944832
51,1536,1,0.0003058961482576665
51,1545,1,0.002758343990571479
51,1566,1,0.000860775681857308
51,1571,1,0.003916063248115856
51,1584,1,0.00048725819811918335
51,1588,1,0.001725520694096775
51,1603,1,0.047950831279916166
51,1611,1,0.00021583251396915993
51,1617,1,0.034131670437613816
51,1628,1,0.8997184498178205
51,1629,1,0.003972956018679864
51,1645,1,0.0026636568848758466
51,1650,1,0.007106001629401648
51,1673,1,0.03598219643928786
51,1674,1,0.03467267492802604
51,1687,1,0.04227914065188536
51,1693,1,0.03886390301134142
51,1698,1,0.032946770828278904
51,1699,1,0.027415206948420593
51,1700,1,0.034470255505330075
51,1708,1,0.03051782783473276
51,1709,1,0.0308861119000284
51,1715,1,0.030781912388130005
51,1717,1,0.029089712862446545
51,1729,1,0.003658759680468321
51,1927,1,0.030104585989714747
51,1,3,0.9095518041098107
51,35,3,0.925306638798746
51,56,3,0.9016681299385426
51,83,3,0.9108178253906897
51,100,3,0.9069754495351556
51,116,3,0.9007377979568671
51,138,3,0.892279662946937
51,169,3,0.8959990971164156
51,240,3,0.9106640320938866
51,407,3,0.8881471218037537
51,515,3,0.8790864308105687
51,520,3,0.8715883668903803
51,532,3,0.8679880566673019
51,546,3,0.8765712841892489
51,553,3,0.8622705556952477
51,571,3,0.8787558976905885
51,582,3,0.8649711266740385
51,601,3,0.7076059089244292
51,611,3,0.7224413031608323
51,618,3,0.0029725963771481652
51,636,3,0.7166499793863007
51,637,3,0.6960709461443589
51,649,3,0.717926339675336
51,654,3,0.7130404463040446
51,669,3,0.003872389860296089
51,672,3,0.002969738366049951
51,675,3,0.7443912993964241
51,681,3,0.7228248587570621
51,685,3,0.7448578172417669
51,694,3,0.748263792432913
51,698,3,0.7348084727859009
51,780,3,0.905697650239135
51,946,3,0.7502816901408451
51,1038,3,0.7990475762612875
51,1045,3,0.9092471791255289
51,1057,3,0.7790733900040056
51,1063,3,0.9199753227867624
51,1076,3,0.7872956029985533
51,1080,3,0.908502129879162
51,1091,3,0.8649156542260292
51,1092,3,0.8186442164342717
51,1110,3,0.779879696626275
51,1111,3,0.9195973329847039
51,1149,3,0.77234172787688
51,1150,3,0.777270732777534
51,1160,3,0.9139098723625945
51,1182,3,0.7700574637013642
51,1220,3,0.9236156422636913
51,1528,3,0.7593260122390812
51,1536,3,0.7687479215164615
51,1545,3,0.9385002843447884
51,1566,3,0.9388456161374076
51,1571,3,0.9389428434962586
51,1584,3,0.9102583820362965
51,1588,3,0.9019347998939836
51,1603,3,0.8985799701046338
51,1611,3,0.9167009076986291
51,1617,3,0.9350798959494612
51,1628,3,0.9393928256395178
51,1629,3,0.9485582981246757
51,1645,3,0.8935099430328871
51,1650,3,0.9181317331648946
51,1673,3,0.9386990778362718
51,1674,3,0.9476484358374122
51,1687,3,0.9349777321000342
51,1693,3,0.7686095869137591
51,1698,3,0.9417631587935923
51,1699,3,0.9365837142373455
51,1700,3,0.9422447866975603
51,1708,3,0.7618679137368368
51,1709,3,0.7694533221194281
51,1715,3,0.7659858052047582
51,1717,3,0.9469258020726418
51,1729,3,0.9429299030330732
51,1927,3,0.9438842391852375
51,1,4,0.9200343016400472
51,35,4,0.8935214881334188
51,56,4,0.9108856893542757
51,83,4,0.9180113388573921
51,100,4,0.9069313374552554
51,116,4,0.9088222416812609
51,138,4,0.9163672002613525
51,169,4,0.9084100149796704
51,240,4,0.9125766871165644
51,407,4,0.8949320148331273
51,515,4,0.9075224292615597
51,520,4,0.9067816091954023
51,532,4,0.9043269779655212
51,546,4,0.9075525269733106
51,553,4,0.906653088934148
51,571,4,0.8979478646699944
51,582,4,0.9042706600110926
51,601,4,0.9063600352112676
51,611,4,0.9010052447552448
51,618,4,0.9005524861878453
51,636,4,0.9013980088964203
51,637,4,0.8953660600931019
51,649,4,0.9010141559264737
51,654,4,0.896844532969913
51,669,4,0.8971452128207771
51,672,4,0.902987372959655
51,675,4,0.9101297096973441
51,681,4,0.9059244126659857
51,685,4,0.8936555891238671
51,694,4,0.9026164259016062
51,698,4,0.9073550212164073
51,780,4,0.9056117579690781
51,946,4,0.9096329889980683
51,1038,4,0.9083115027387473
51,1045,4,0.9227882465665922
51,1057,4,0.9075597026727819
51,1063,4,0.9105229993698802
51,1076,4,0.9215686274509803
51,1080,4,0.9252887108178176
51,1091,4,0.9221728081321474
51,1092,4,0.9078656998738966
51,1110,4,0.925338828564635
51,1111,4,0.9118502791538885
51,1149,4,0.9123739979363441
51,1150,4,0.8986342464671982
51,1160,4,0.919220945083014
51,1182,4,0.9075081610446137
51,1220,4,0.8947004076609492
51,1528,4,0.9156383391540551
51,1536,4,0.8835389708095095
51,1545,4,0.9008888888888889
51,1566,4,0.9101482989241059
51,1571,4,0.8934602175157412
51,1584,4,0.9208327330355857
51,1588,4,0.9159843360626557
51,1603,4,0.9367547590823513
51,1611,4,0.9212975636463181
51,1617,4,0.8879765004339408
51,1628,4,0.8737882900348972
51,1629,4,0.8754841208365608
51,1645,4,0.9208955223880597
51,1650,4,0.8573017736851863
51,1673,4,0.8343247025892232
51,1674,4,0.8806699648328068
51,1687,4,0.9023195419937438
51,1693,4,0.9081572769953051
51,1698,4,0.9042744984006978
51,1699,4,0.9011496909122422
51,1700,4,0.9020049690876524
51,1708,4,0.9069793920072868
51,1709,4,0.9000396667988894
51,1715,4,0.9091575918298257
51,1717,4,0.9074978938500421
51,1729,4,0.8927173493577375
51,1927,4,0.8962335975637064
51,1,12,0.9182515849182515
51,35,12,0.8993191366072723
51,56,12,0.9116996707778487
51,83,12,0.9005303760848602
51,100,12,0.9073353439050491
51,116,12,0.9088626292466765
51,138,12,0.9167580500448609
51,169,12,0.9195661775531236
51,240,12,0.9076247092271905
51,407,12,0.9023222540171693
51,515,12,0.8880816467739145
51,520,12,0.8796694783955931
51,532,12,0.882998382998383
51,546,12,0.8767518311321298
51,553,12,0.8662803908202681
51,571,12,0.8756978466446393
51,582,12,0.8870521829282341
51,601,12,0.8830392551296051
51,611,12,0.8659055294381016
51,618,12,0.8764881792021667
51,636,12,0.8813484387952473
51,637,12,0.8794494804333407
51,649,12,0.8826709770915779
51,654,12,0.8822132641228119
51,669,12,0.8811097154715745
51,672,12,0.8825851011346818
51,675,12,0.874918211559433
51,681,12,0.8674542806279333
51,685,12,0.8735700410101446
51,694,12,0.861987803573339
51,698,12,0.8537422147155073
51,780,12,0.8672621520565019
51,946,12,0.8529157874544409
51,1038,12,0.0495160987641082
51,1045,12,0.8519127737569321
51,1057,12,0.8585081585081585
51,1063,12,0.8575563751809141
51,1076,12,0.055030186461505586
51,1080,12,0.8465982621556665
51,1091,12,0.05701801415397813
51,1092,12,0.053828293880601
51,1110,12,0.8286625971143174
51,1111,12,0.847724073205068
51,1149,12,0.8470660493243881
51,1150,12,0.8534490938419205
51,1160,12,0.05294596796090144
51,1182,12,0.05861423220973783
51,1220,12,0.8468962906888721
51,1528,12,0.7859665646338592
51,1536,12,0.8208626549858777
51,1545,12,0.8104099754392594
51,1566,12,0.7983112294066358
51,1571,12,0.8031499678574708
51,1584,12,0.07842986436940748
51,1588,12,0.805108626488501
51,1603,12,0.07827739075364154
51,1611,12,0.08463049720417107
51,1617,12,0.07779985100571145
51,1628,12,0.8215513442044954
51,1629,12,0.8170969841614233
51,1645,12,0.79962933322101
51,1650,12,0.8016711201594775
51,1673,12,0.06457635124496727
51,1674,12,0.06488489612577204
51,1687,12,0.07296261640600633
51,1693,12,0.8012541438670767
51,1698,12,0.7826036777717935
51,1699,12,0.8078353779184804
51,1700,12,0.07317179180701945
51,1708,12,0.07914970601537766
51,1709,12,0.08062231759656652
51,1715,12,0.07476495726495727
51,1717,12,0.08331560811673118
51,1729,12,0.8006929180792013
51,1927,12,0.07488498117873833
51,1,17,0.6890142714902091
51,35,17,0.6929970129439097
51,56,17,0.6673805601317957
51,83,17,0.6526985162237078
51,100,17,0.6758814765767257
51,116,17,0.6919104991394148
51,138,17,0.6818024861878453
51,169,17,0.7168439716312057
51,240,17,0.6941828254847645
51,407,17,0.70843776106934
51,515,17,0.7000885347498893
51,520,17,0.702330743618202
51,532,17,0.7114996637525218
51,546,17,0.6999111505997334
51,553,17,0.7017622128039259
51,571,17,0.7084920457091642
51,582,17,0.6958158069515165
51,601,17,0.6775265957446809
51,611,17,0.6660017730496454
51,618,17,0.6898432174505794
51,636,17,0.6811562703760052
51,637,17,0.6768964771990491
51,649,17,0.6801811516066423
51,654,17,0.6889617486338798
51,669,17,0.6662343277129269
51,672,17,0.673688736027515
51,675,17,0.6805433829973707
51,681,17,0.6869679109364768
51,685,17,0.6793794440853265
51,694,17,0.6755238712464895
51,698,17,0.6756697887170551
51,780,17,0.6826560536237956
51,946,17,0.6904562578484722
51,1038,17,0.709927039575503
51,1045,17,0.7007926023778072
51,1057,17,0.7057895922505069
51,1063,17,0.7147443246961706
51,1076,17,0.7129230070406541
51,1080,17,0.7120622568093385
51,1091,17,0.6869565217391305
51,1092,17,0.7034211742949606
51,1110,17,0.7004436142890498
51,1111,17,0.711484593837535
51,1149,17,0.6989349112426035
51,1150,17,0.7144228461723062
51,1160,17,0.7033675662765704
51,1182,17,0.7335526315789473
51,1220,17,0.6900744416873449
51,1528,17,0.703559510567297
51,1536,17,0.7042137152299642
51,1545,17,0.674788407283919
51,1566,17,0.688894523326572
51,1571,17,0.6684769192791903
51,1584,17,0.6712632356562424
51,1588,17,0.6511515151515151
51,1603,17,0.6485667676532277
51,1611,17,0.6628281897742976
51,1617,17,0.6911526911526912
51,1628,17,0.7027987561083963
51,1629,17,0.7082589285714286
51,1645,17,0.6624787052810903
51,1650,17,0.6951219512195121
51,1673,17,0.6660443891308857
51,1674,17,0.6841342170671085
51,1687,17,0.6926272066458983
51,1693,17,0.6740696278511404
51,1698,17,0.6767335585138089
51,1699,17,0.6801990049751244
51,1700,17,0.6913703555733121
51,1708,17,0.6841482649842271
51,1709,17,0.6985062893081762
51,1715,17,0.684873135773775
51,1717,17,0.703833430628527
51,1729,17,0.6961855472493771
51,1927,17,0.7144662921348315
52,1,5,0.8957976551179028
52,21,5,0.8992563853863563
52,34,5,0.9199151418721825
52,39,5,0.9096454185937395
52,48,5,0.9282545404131429
52,52,5,0.8937483408547916
52,57,5,0.8859574468085106
52,61,5,0.8849000982640026
52,65,5,0.8839069157653229
52,71,5,0.8632056849585472
52,80,5,0.8727296657015003
52,81,5,0.8539566941933806
52,84,5,0.8695166063794805
52,88,5,0.8787918668158189
52,92,5,0.8646514337497573
52,97,5,0.8825839387394463
52,98,5,0.8496836454272384
52,114,5,0.8177060062551861
52,116,5,0.8894771241830065
52,121,5,0.8038203086112494
52,127,5,0.7866872110939908
52,132,5,0.817793951562304
52,136,5,0.8895551894563427
52,143,5,0.9111155564446223
52,150,5,0.9416683663063431
52,156,5,0.9129213483146067
52,164,5,0.921909621970053
52,165,5,0.9181051786431152
52,167,5,0.9198207837367929
52,169,5,0.9156078641166243
52,170,5,0.9125810982542973
52,171,5,0.9075686092099143
52,173,5,0.9169163171559817
52,175,5,0.9161505161505161
52,259,5,0.9202085458460841
52,388,5,0.9171146743957739
52,516,5,0.9436799858869189
52,520,5,0.946903046111676
52,524,5,0.9608449708325968
52,526,5,0.9587238723872388
52,527,5,0.9501883816700254
52,532,5,0.9193178375102801
52,537,5,0.9203500901614109
52,539,5,0.8830769230769231
52,543,5,0.9255790807093739
52,544,5,0.9242046021876277
52,550,5,0.9263603779732812
52,556,5,0.9344277987842818
52,561,5,0.9221309483303359
52,567,5,0.9501126972201352
52,574,5,0.9356060606060606
52,575,5,0.9358275270120165
52,582,5,0.9297815880791999
52,587,5,0.9389847977325432
52,589,5,0.9307494866529774
52,593,5,0.9080723198370257
52,594,5,0.9035677879714576
52,604,5,0.9318565400843882
52,608,5,0.8967898570272458
52,622,5,0.9378284197134797
52,625,5,0.941929406549565
52,632,5,0.9283315902460505
52,638,5,0.8731441855550273
52,643,5,0.8636246055150292
52,650,5,0.9197721214655308
52,653,5,0.9212235919995908
52,656,5,0.9343076691276179
52,662,5,0.9291888460223665
52,666,5,0.9267446282563225
52,669,5,0.9409268929503917
52,678,5,0.9209367134124415
52,688,5,0.9003215434083601
52,742,5,0.9370725034199726
52,820,5,0.9384842519685039
52,886,5,0.8963971655425595
52,1,6,0.9021935483870968
52,21,6,0.9181166837256909
52,34,6,0.9459495002630195
52,39,6,0.9541126686061888
52,48,6,0.927745289148798
52,52,6,0.8450617283950618
52,57,6,0.8880606443461782
52,61,6,0.9386780273689647
52,65,6,0.9008746355685131
52,71,6,0.9058072750478622
52,80,6,0.8819427148194271
52,81,6,0.8752166377816292
52,84,6,0.8659972728399653
52,88,6,0.9116302691721686
52,92,6,0.8667898952556993
52,97,6,0.9294102790756409
52,98,6,0.8846908734052993
52,114,6,0.870878125377461
52,116,6,0.913460356484327
52,121,6,0.8301528979495081
52,127,6,0.825516171380833
52,132,6,0.8460786709015392
52,136,6,0.9204281661078153
52,143,6,0.923777315296566
52,150,6,0.9289036544850499
52,156,6,0.9015302727877578
52,164,6,0.9249864351600651
52,165,6,0.9285811454223916
52,167,6,0.932214948172395
52,169,6,0.9220089832584728
52,170,6,0.9215793803125857
52,171,6,0.909968720250238
52,173,6,0.9361937716262976
52,175,6,0.9274761707418152
52,259,6,0.9400979530327765
52,388,6,0.9167785234899329
52,516,6,0.9524487783499507
52,520,6,0.9278025443079265
52,524,6,0.9614404432132964
52,526,6,0.9415340406719717
52,527,6,0.9344316309719934
52,532,6,0.9263375830881552
52,537,6,0.9303565478173942
52,539,6,0.8923043144143155
52,543,6,0.9410954185325525
52,544,6,0.931605389358301
52,550,6,0.9125955082194952
52,556,6,0.953711578180051
52,561,6,0.9379165638114046
52,567,6,0.9539951573849879
52,574,6,0.9598341539258876
52,575,6,0.9551523007128969
52,582,6,0.9092929028885113
52,587,6,0.930757056185703
52,589,6,0.9487486687965921
52,593,6,0.9291661160301309
52,594,6,0.9333155863170505
52,604,6,0.934753119913185
52,608,6,0.9241291778310534
52,622,6,0.9390313390313391
52,625,6,0.9487584326108799
52,632,6,0.9567575281860996
52,638,6,0.9130255564715581
52,643,6,0.8962578239445999
52,650,6,0.9199895411164858
52,653,6,0.9216531440162272
52,656,6,0.9500630517023959
52,662,6,0.9564248576380292
52,666,6,0.9514023210831721
52,669,6,0.9575779120748904
52,678,6,0.9348869088416724
52,688,6,0.9136037651277454
52,742,6,0.9527539161192522
52,820,6,0.939144091087554
52,886,6,0.956271023546372
52,1,11,0.9007606490872211
52,21,11,0.8978089482454177
52,34,11,0.9026925012581781
52,39,11,0.8997376784543207
52,48,11,0.8996065490544485
52,52,11,0.8911444245013525
52,57,11,0.899553515751665
52,61,11,0.8920616084452025
52,65,11,0.8812540529755075
52,71,11,0.8938789751769515
52,80,11,0.8960101867572157
52,81,11,0.8703336429593553
52,84,11,0.8765632006377361
52,88,11,0.8885887746252014
52,92,11,0.8774378774378775
52,97,11,0.8856209958690974
52,98,11,0.872829957028852
52,114,11,0.8466546112115733
52,116,11,0.8718934839227904
52,121,11,0.8420467991596435
52,127,11,0.8150254343027162
52,132,11,0.842759055729432
52,136,11,0.8859638052449582
52,143,11,0.904667278100479
52,150,11,0.8994503801109514
52,156,11,0.8969840819380305
52,164,11,0.8835646419651363
52,165,11,0.8838415106020739
52,167,11,0.8683447275740626
52,169,11,0.8922847366931645
52,170,11,0.9056013351413372
52,171,11,0.9019120805195477
52,173,11,0.9032016331171349
52,175,11,0.8981623078717503
52,259,11,0.8870513061454613
52,388,11,0.900421507584997
52,516,11,0.8809042959941962
52,520,11,0.8893358976371771
52,524,11,0.9102028698664028
52,526,11,0.9079641819367846
52,527,11,0.9095903404936466
52,532,11,0.8992283250113482
52,537,11,0.9007263439358263
52,539,11,0.8763102725366876
52,543,11,0.8947976878612717
52,544,11,0.88735519859932
52,550,11,0.8384708434136982
52,556,11,0.8751526840244295
52,561,11,0.8862020223986082
52,567,11,0.8655516314608738
52,574,11,0.8946343231183892
52,575,11,0.8686352536854481
52,582,11,0.8956774059830044
52,587,11,0.896920800776735
52,589,11,0.8925503091494338
52,593,11,0.8859757088781032
52,594,11,0.8844187235624971
52,604,11,0.898105906800105
52,608,11,0.8769412517535872
52,622,11,0.8986513486513487
52,625,11,0.8967474186854671
52,632,11,0.8932483120780195
52,638,11,0.8647844743514725
52,643,11,0.8604540591941043
52,650,11,0.8794161201607785
52,653,11,0.9080183223060195
52,656,11,0.9025873133824225
52,662,11,0.895011103537741
52,666,11,0.9091863058021075
52,669,11,0.9074841853308258
52,678,11,0.9016021639617146
52,688,11,0.8965495829279904
52,742,11,0.914191347428348
52,820,11,0.9263576398301256
52,886,11,0.9273550246615382
53,1,4,0.8991807009558489
53,14,4,0.8636906539265452
53,33,4,0.8950549850702789
53,43,4,0.8772095729977449
53,52,4,0.8987112655661743
53,61,4,0.9170015343026229
53,75,4,0.8650629848409366
53,84,4,0.8940604124310194
53,93,4,0.9120862992588243
53,103,4,0.8810723938929067
53,111,4,0.892621919632946
53,118,4,0.9208556149732621
53,123,4,0.9173368388493659
53,126,4,0.9140667337617093
53,131,4,0.9186572494246489
53,135,4,0.8726913970007892
53,138,4,0.9112555871596911
53,139,4,0.9285186098102046
53,142,4,0.8711641695376973
53,145,4,0.8922787502044822
53,147,4,0.8777777777777778
53,152,4,0.8811929997535124
53,153,4,0.8936750723439438
53,155,4,0.920537589248215
53,158,4,0.9163427412540138
53,162,4,0.9077235085347304
53,164,4,0.8973921936253622
53,165,4,0.9240810717966335
53,167,4,0.9117621935594089
53,168,4,0.9054585900068446
53,171,4,0.9092376986487635
53,176,4,0.8816573010148453
53,179,4,0.8829177897574124
53,247,4,0.9062082777036048
53,316,4,0.939471504931115
53,434,4,0.9154508575902071
53,479,4,0.8979063939859349
53,513,4,0.8908844459505253
53,519,4,0.8999091584771658
53,523,4,0.8890872210953347
53,526,4,0.8901011388070399
53,533,4,0.9138133667633002
53,534,4,0.9233019688463667
53,538,4,0.912197768133912
53,539,4,0.9060769230769231
53,542,4,0.9233734196731421
53,545,4,0.8970922308041799
53,547,4,0.913483904854806
53,550,4,0.9177825989376823
53,551,4,0.9134032806265702
53,552,4,0.9003797838153667
53,555,4,0.9262988908347928
53,556,4,0.9212415693668866
53,567,4,0.9307554600787683
53,569,4,0.911208666713871
53,576,4,0.915069259829299
53,579,4,0.9162325484475933
53,583,4,0.9044349855828642
53,587,4,0.9102256361017763
53,591,4,0.9055086177762758
53,592,4,0.9125904877883769
53,602,4,0.9313971636018186
53,604,4,0.9159390862944162
53,610,4,0.915239320289757
53,616,4,0.9212614308768154
53,628,4,0.9166278218019578
53,638,4,0.9354665952604097
53,647,4,0.9155844155844156
53,655,4,0.9066183136899365
53,665,4,0.9130014188056236
53,677,4,0.9022431812388478
53,686,4,0.8968005018820577
53,687,4,0.9167458056346945
53,692,4,0.8778127119166512
53,716,4,0.91026747195858553,1,9,0.0
53,14,9,0.0
53,33,9,0.0
53,43,9,0.0
53,52,9,0.0
53,61,9,0.0
53,75,9,0.0
53,84,9,0.0
53,93,9,0.0
53,103,9,0.0
53,111,9,0.0
53,118,9,0.0
53,123,9,0.0
53,126,9,0.0
53,131,9,0.0
53,135,9,0.0
53,138,9,0.0
53,139,9,0.0
53,142,9,0.0
53,145,9,0.0
53,147,9,0.0
53,152,9,0.0
53,153,9,0.0
53,155,9,0.0
53,158,9,0.0
53,162,9,0.0
53,164,9,0.0
53,165,9,0.0
53,167,9,0.0
53,168,9,0.0
53,171,9,0.0
53,176,9,0.0
53,179,9,0.0
53,247,9,0.0
53,316,9,0.0
53,434,9,0.0
53,479,9,0.0
53,513,9,0.0
53,519,9,0.0
53,523,9,0.0
53,526,9,0.0
53,533,9,0.0
53,534,9,0.0
53,538,9,0.0
53,539,9,0.0
53,542,9,0.0
53,545,9,0.0
53,547,9,0.0
53,550,9,0.0
53,551,9,0.0
53,552,9,0.0
53,555,9,0.0
53,556,9,0.0
53,567,9,0.0
53,569,9,0.0
53,576,9,0.0
53,579,9,0.0
53,583,9,0.0
53,587,9,0.0
53,591,9,0.0
53,592,9,0.0
53,602,9,0.0
53,604,9,0.0
53,610,9,0.0
53,616,9,0.0
53,628,9,0.0
53,638,9,0.0
53,647,9,0.0
53,655,9,0.0
53,665,9,0.0
53,677,9,0.0
53,686,9,0.0
53,687,9,0.0
53,692,9,0.0
53,716,9,0.0
53,1,13,0.8909381876375275
53,14,13,0.907259188468124
53,33,13,0.9107450305212084
53,43,13,0.8964159274434146
53,52,13,0.9151782106198981
53,61,13,0.8723064006716508
53,75,13,0.927189430195934
53,84,13,0.9286834502682625
53,93,13,0.8855660415900641
53,103,13,0.9320966929662582
53,111,13,0.9236217784604881
53,118,13,0.916929320841069
53,123,13,0.909727694597671
53,126,13,0.9243939125818439
53,131,13,0.9260741077517618
53,135,13,0.9243333798687701
53,138,13,0.8945121951219512
53,139,13,0.9133109355037146
53,142,13,0.9286682152535811
53,145,13,0.9273984018824453
53,147,13,0.9224653069287372
53,152,13,0.9251982423354715
53,153,13,0.9303684879288437
53,155,13,0.929647468743595
53,158,13,0.9243867094503675
53,162,13,0.9292633122152992
53,164,13,0.9281396204594439
53,165,13,0.9297459681669653
53,167,13,0.9291297000422476
53,168,13,0.9288702928870293
53,171,13,0.9286133176947273
53,176,13,0.9280834812543703
53,179,13,0.9280186177409753
53,247,13,0.9384062107546524
53,316,13,0.9039650782102583
53,434,13,0.9341685649202733
53,479,13,0.9017704559436736
53,513,13,0.856448218303215
53,519,13,0.8446243431330777
53,523,13,0.8509642654566081
53,526,13,0.8375483692647872
53,533,13,0.8435563600919028
53,534,13,0.84241204635348
53,538,13,0.8755780038415024
53,539,13,0.8359541303302891
53,542,13,0.8256371608659907
53,545,13,0.8445769916358151
53,547,13,0.8321113876370485
53,550,13,0.8477640342530923
53,551,13,0.8592551647896083
53,552,13,0.8452794227758491
53,555,13,0.8602875421338653
53,556,13,0.8518392832903489
53,567,13,0.8590940288263555
53,569,13,0.833053070558956
53,576,13,0.8305812860786683
53,579,13,0.8374806123137096
53,583,13,0.8421232642451604
53,587,13,0.8256018393291858
53,591,13,0.8142828377743473
53,592,13,0.8073910423779875
53,602,13,0.8075718371237913
53,604,13,0.8078393881453155
53,610,13,0.8010579102837123
53,616,13,0.7625513313021592
53,628,13,0.7497532407712049
53,638,13,0.786462641301351
53,647,13,0.7416923379432392
53,655,13,0.7837912277077739
53,665,13,0.7706529209621993
53,677,13,0.7529403577145243
53,686,13,0.7136003198507364
53,687,13,0.7673292013963098
53,692,13,0.7353558610415115
53,716,13,0.6979013125570296
54,1,2,0.8485012884850129
54,22,2,0.8644840447575632
54,32,2,0.8666254576577433
54,38,2,0.8477464185426681
54,43,2,0.8583932326047626
54,50,2,0.8630287310454908
54,56,2,0.7987019095099238
54,63,2,0.7193315609570832
54,69,2,0.836014040970294
54,81,2,0.8360386473429952
54,86,2,0.8379659663655871
54,90,2,0.8017262398205491
54,135,2,0.8007649308620183
54,202,2,0.7972290472290472
54,390,2,0.0
54,479,2,0.8669297832233742
54,514,2,0.0
54,520,2,0.8409661732485438
54,524,2,0.0
